시가,고가,저가,종가,거래량,등락률,return,ma5,ma20,fib_high,fib_low,fib_236,fib_382,fib_500,fib_618,fib_236_diff,fib_382_diff,fib_500_diff,fib_618_diff,rsi,macd,macd_signal,macd_hist
25720,26080,25700,25980,164460,0.3088803088803089,0.003088803088802994,25684.0,25637.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.10396920708237102,-0.07542109314857577,-0.05234795996920708,-0.029274826789838386,55.55555555555556,-209.36246958690026,-320.5057138617512,111.14324427485093
25740,25880,25340,25360,142604,-2.386451116243264,-0.0238645111624326,25644.0,25564.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.13095899053627758,-0.10171293375394316,-0.07807570977917981,-0.05443848580441646,49.54954954954955,-221.49686558819667,-300.7039442070403,79.20707861884364
25060,25200,24460,24600,201999,-2.996845425867508,-0.029968454258675115,25440.0,25480.0,29880.0,24460.0,28600.88,27809.56,27170.0,26530.44,-0.16263739837398378,-0.13046991869918703,-0.10447154471544716,-0.07847317073170726,44.89795918367347,-289.10647082467403,-298.38444953056705,9.27797870589302
24400,25180,24400,24800,249565,0.8130081300813009,0.008130081300812941,25328.0,25438.0,29880.0,24400.0,28586.72,27786.64,27140.0,26493.36,-0.15269032258064522,-0.12042903225806449,-0.09435483870967742,-0.06828064516129034,47.24409448818897,-322.827882667214,-303.2731361578965,-19.55474650931751
24800,25020,24640,24780,235619,-0.08064516129032258,-0.0008064516129032695,25104.0,25415.0,29819.0,24400.0,28540.116,27748.942,27109.5,26470.058,-0.15173995157384995,-0.11981202582728002,-0.09400726392251817,-0.0682025020177563,44.67213114754098,-347.16428359607744,-312.05136564553266,-35.112917950544784
24600,25300,24520,25300,280610,2.0984665052461664,0.02098466505246166,24968.0,25423.0,29699.0,24400.0,28448.436,27674.782,27049.5,26424.218,-0.12444411067193682,-0.09386490118577072,-0.0691501976284585,-0.044435494071146275,49.81412639405204,-320.79349476717107,-313.79979146986034,-6.993703297310731
25140,25320,24960,25180,191468,-0.47430830039525695,-0.004743083003952542,24932.0,25405.0,29559.0,24400.0,28341.476,27588.262,26979.5,26370.738,-0.1255550436854646,-0.0956418586179507,-0.07146544876886418,-0.04728903891977765,45.76923076923077,-306.04950357908456,-312.2497338917052,6.200230312620647
25000,25440,24900,25320,153441,0.5559968228752978,0.005559968228753043,25076.0,25401.0,29559.0,24400.0,28341.476,27588.262,26979.5,26370.738,-0.11933159557661922,-0.08958380726698258,-0.06554107424960505,-0.04149834123222754,37.885462555066084,-279.84210873281336,-305.76820885992686,25.9261001271135
25300,25400,24420,24500,399794,-3.238546603475513,-0.03238546603475512,25016.0,25371.0,29559.0,24400.0,28341.476,27588.262,26979.5,26370.738,-0.15679493877551015,-0.1260515102040816,-0.10120408163265306,-0.07635665306122454,34.53815261044177,-321.5332710756775,-308.921221303077,-12.612049772600471
24500,24760,24480,24700,167413,0.8163265306122449,0.008163265306122547,25000.0,25352.0,29460.0,24400.0,28265.84,27527.08,26930.0,26332.92,-0.144365991902834,-0.1144566801619434,-0.0902834008097166,-0.0661101214574898,42.47787610619469,-334.5786743804747,-314.05271191855655,-20.52596246191814
24460,25740,24460,25640,223469,3.8056680161943324,0.0380566801619433,25068.0,25369.0,29460.0,24400.0,28265.84,27527.08,26930.0,26332.92,-0.10241185647425897,-0.07359906396255857,-0.05031201248049922,-0.02702496099843987,50.75757575757576,-266.00081458360364,-304.442332451566,38.441517867962375
26000,26220,25560,26100,297233,1.794071762870515,0.017940717628705194,25252.0,25408.0,29460.0,24400.0,28265.84,27527.08,26930.0,26332.92,-0.08298237547892721,-0.05467739463601539,-0.031800766283524906,-0.008924137931034417,54.22535211267606,-172.54521714065413,-278.06290938938366,105.51769224872953
25820,26080,25460,25500,128928,-2.2988505747126435,-0.02298850574712641,25288.0,25402.0,29400.0,24400.0,28220.0,27490.0,26900.0,26310.0,-0.10666666666666667,-0.0780392156862745,-0.054901960784313725,-0.03176470588235294,51.16279069767442,-145.22194031623076,-251.4947155747531,106.27277525852233
25500,25540,24940,25260,194055,-0.9411764705882352,-0.009411764705882342,25440.0,25344.0,29100.0,24400.0,27990.8,27304.6,26750.0,26195.4,-0.10810768012668247,-0.08094220110847183,-0.058986539984164685,-0.03703087885985754,44.40559440559441,-141.30516285758858,-229.4568050313202,88.1516421737316
24880,25200,24700,25060,268323,-0.791765637371338,-0.007917656373713333,25512.0,25295.0,28460.0,24400.0,27501.84,26909.08,26430.0,25950.92,-0.09743974461292898,-0.07378611332801284,-0.05466879489225858,-0.03555147645650432,42.12328767123287,-152.58056327765735,-214.08155668058765,61.500993402930305
24880,25060,24680,24680,208965,-1.5163607342378291,-0.015163607342378316,25320.0,25260.0,28460.0,24400.0,27501.84,26909.08,26430.0,25950.92,-0.11433711507293355,-0.09031928687196117,-0.07090761750405186,-0.051495948136142555,43.92857142857143,-189.98914693124243,-209.26307473071864,19.273927799476212
24540,24760,24480,24580,196584,-0.4051863857374392,-0.004051863857374438,25016.0,25211.0,28460.0,24400.0,27501.84,26909.08,26430.0,25950.92,-0.1188706265256306,-0.09475508543531333,-0.07526444263628966,-0.055773799837266,49.79757085020243,-225.10995581161842,-212.4324509468986,-12.677504864719822
24580,24940,24560,24600,243040,0.08136696501220504,0.0008136696501219731,24836.0,25160.0,28460.0,24400.0,27501.84,26909.08,26430.0,25950.92,-0.1179609756097561,-0.09386504065040657,-0.07439024390243902,-0.054915447154471476,47.89915966386555,-248.46546184824547,-219.63905312716798,-28.826408721077485
24480,25020,24380,24600,267627,0.0,0.0,24704.0,25122.0,28460.0,24380.0,27497.12,26901.44,26420.0,25938.56,-0.11776910569105686,-0.0935544715447154,-0.07398373983739838,-0.054413008130081354,48.10126582278481,-263.93242000402824,-228.49772650254005,-35.4346935014882
25000,25500,24620,25260,274689,2.682926829268293,0.02682926829268295,24744.0,25090.0,27819.0,24380.0,27007.396,26505.302,26099.5,25693.698,-0.06917640538400636,-0.04929936658749009,-0.03323436262866192,-0.017169358669833743,49.590163934426236,-220.3930576474013,-226.87679273151232,6.483735084111032
25160,25200,24300,24300,308392,-3.800475059382423,-0.038004750593824244,24668.0,25006.0,27500.0,24300.0,26744.8,26277.6,25900.0,25522.4,-0.10060905349794236,-0.08138271604938266,-0.06584362139917696,-0.050304526748971255,42.30769230769231,-260.35061639765263,-233.57155746474038,-26.77905893291225
24400,24440,23500,23700,391589,-2.4691358024691357,-0.024691358024691357,24492.0,24923.0,27440.0,23500.0,26510.16,25934.92,25470.0,25005.08,-0.11857215189873417,-0.09430042194092819,-0.07468354430379746,-0.05506666666666674,36.893203883495154,-336.55268531710317,-254.16778303521295,-82.38490228189022
23680,23680,23320,23500,196891,-0.8438818565400843,-0.008438818565400852,24272.0,24868.0,27440.0,23320.0,26467.68,25866.16,25380.0,24893.84,-0.12628425531914894,-0.10068765957446808,-0.08,-0.05931234042553192,41.00719424460432,-408.37421868343154,-285.00907016485667,-123.36514851857487
23500,23740,23400,23640,256887,0.5957446808510638,0.005957446808510625,24080.0,24810.0,27440.0,23320.0,26467.68,25866.16,25380.0,24893.84,-0.11961421319796955,-0.09416920473773265,-0.07360406091370558,-0.05303891708967852,40.36363636363636,-448.8227223899994,-317.77180060988525,-131.05092178011415
23640,23640,23160,23180,256050,-1.94585448392555,-0.019458544839255465,23664.0,24730.0,27440.0,23160.0,26429.92,25805.04,25300.0,24794.96,-0.14020362381363236,-0.1132459016393443,-0.091458153580673,-0.06967040552200168,25.498007968127496,-512.0935133579405,-356.6361431594963,-155.4573701984442
23100,23120,22300,22300,403981,-3.7963761863675582,-0.03796376186367556,23264.0,24580.0,27440.0,22300.0,26226.96,25476.52,24870.0,24263.48,-0.17609686098654703,-0.14244484304932736,-0.11524663677130045,-0.08804843049327352,15.07352941176471,-626.0282525680595,-410.51456504120904,-215.5136875268505
22400,22740,22300,22720,275742,1.883408071748879,0.01883408071748871,23068.0,24457.0,27440.0,22300.0,26226.96,25476.52,24870.0,24263.48,-0.15435563380281686,-0.12132570422535213,-0.09463028169014084,-0.06793485915492956,23.574144486692006,-674.6548630310535,-463.342624639178,-211.31223839187555
22800,22840,22600,22820,114450,0.44014084507042256,0.004401408450704247,22932.0,24332.0,27440.0,22300.0,26226.96,25476.52,24870.0,24263.48,-0.14929710780017524,-0.1164119193689746,-0.08983347940403155,-0.0632550394390885,26.171875,-697.0870522766345,-510.0915101666693,-186.99554210996519
23020,23580,22960,23140,233286,1.4022787028922,0.014022787028922012,22832.0,24264.0,27440.0,22300.0,26226.96,25476.52,24870.0,24263.48,-0.13340363007778736,-0.10097320656871221,-0.07476231633535005,-0.04855142610198788,31.679389312977094,-681.1910518020704,-544.3114184937496,-136.87963330832088
